id,country_id,year,eci,eci_rank,oppvalue,population,gdp,gni_pc,magic,pc_constant,pc_current,notpc_constant
3076,62,1973,,,,2.869e+08,4.970e+12,17276.16,1.43e-08,1.43e-08,3.49e-09,4.104814
3077,63,1973,,,,1942922,,,2.11e-06,2.11e-06,5.15e-07,4.104814
3078,64,1973,,,,34817071,4.676e+11,13366.15,1.18e-07,1.18e-07,2.87e-08,4.104814
3079,65,1973,,,,1405951,,,2.92e-06,2.92e-06,7.11e-07,4.104814
3080,66,1973,,,,31029594,,,1.32e-07,1.32e-07,3.22e-08,4.104814
3081,67,1973,,,,4666081,8.445e+10,17915.65,8.80e-07,8.80e-07,2.14e-07,4.104814
3082,68,1973,,,,554109,1.461e+09,,7.41e-06,7.41e-06,1.80e-06,4.104814
3083,69,1973,,,,53239101,1.050e+12,19853.16,7.71e-08,7.71e-08,1.88e-08,4.104814
3084,70,1973,,,,39731,,,.0001033,.0001033,.0000252,4.104814
3085,71,1973,,,,62289,,,.0000659,.0000659,.0000161,4.104814
3086,72,1973,,,,623375,3.656e+09,5691.215,6.58e-06,6.58e-06,1.60e-06,4.104814
3087,73,1973,,,,56194527,1.063e+12,19283.98,7.30e-08,7.30e-08,1.78e-08,4.104814
3088,74,1973,,,,4242500,7.805e+09,,9.68e-07,9.68e-07,2.36e-07,4.104814
3089,75,1973,,,,9350286,4.539e+09,,4.39e-07,4.39e-07,1.07e-07,4.104814
3090,77,1973,,,,4311157,,,9.52e-07,9.52e-07,2.32e-07,4.104814
3091,78,1973,,,,489860,1.852e+08,367.9737,8.38e-06,8.38e-06,2.04e-06,4.104814
3092,79,1973,,,,741030,2.922e+08,,5.54e-06,5.54e-06,1.35e-06,4.104814
3093,80,1973,,,,262376,,,.0000156,.0000156,3.81e-06,4.104814
3094,81,1973,,,,8929086,1.195e+11,13639.5,4.60e-07,4.60e-07,1.12e-07,4.104814
3095,82,1973,,,,93629,,,.0000438,.0000438,.0000107,4.104814
3096,83,1973,,,,49000,8.380e+08,,.0000838,.0000838,.0000204,4.104814
3097,84,1973,,,,5876798,1.002e+10,1674.418,6.98e-07,6.98e-07,1.70e-07,4.104814
3098,85,1973,,,,89463,,,.0000459,.0000459,.0000112,4.104814
3099,86,1973,,,,740041,6.153e+08,,5.55e-06,5.55e-06,1.35e-06,4.104814
3100,87,1973,,,,9.987e+08,1.563e+13,15778.83,4.11e-09,4.11e-09,1.00e-09,4.104814
3101,88,1973,,,,4241600,2.943e+10,,9.68e-07,9.68e-07,2.36e-07,4.104814
3102,89,1973,,,,2928191,3.077e+09,1014.459,1.40e-06,1.40e-06,3.42e-07,4.104814
3103,90,1973,,,,2.252e+08,9.781e+10,,1.82e-08,1.82e-08,4.44e-09,4.104814
3104,91,1973,,,,4478000,,,9.17e-07,9.17e-07,2.23e-07,4.104814
3105,92,1973,,,,4964593,,,8.27e-07,8.27e-07,2.01e-07,4.104814
3106,93,1973,,,,10432055,5.814e+10,5515.367,3.93e-07,3.93e-07,9.59e-08,4.104814
3107,94,1973,,,,1.230e+08,4.806e+10,385.6889,3.34e-08,3.34e-08,8.13e-09,4.104814
3108,96,1973,,,,5.942e+08,1.584e+11,265.325,6.91e-09,6.91e-09,1.68e-09,4.104814
3109,97,1973,,,,3085950,,,1.33e-06,1.33e-06,3.24e-07,4.104814
3110,98,1973,,,,31024743,8.255e+10,2619.395,1.32e-07,1.32e-07,3.22e-08,4.104814
3111,99,1973,,,,10951169,,,3.75e-07,3.75e-07,9.13e-08,4.104814
3112,100,1973,,,,212317,5.437e+09,25481.1,.0000193,.0000193,4.71e-06,4.104814
3113,101,1973,,,,3278000,3.625e+10,,1.25e-06,1.25e-06,3.05e-07,4.104814
3114,102,1973,,,,54751406,8.912e+11,16315.29,7.50e-08,7.50e-08,1.83e-08,4.104814
3115,103,1973,,,,1956079.8,,,2.10e-06,2.10e-06,5.11e-07,4.104814
3116,104,1973,,,,1689934.4,,,2.43e-06,2.43e-06,5.92e-07,4.104814
3117,105,1973,,,,1.081e+08,1.940e+12,17967.95,3.80e-08,3.80e-08,9.25e-09,4.104814
3118,106,1973,,,,13751019,,,2.99e-07,2.99e-07,7.27e-08,4.104814
3119,107,1973,,,,12529800,6.129e+09,468.6194,3.28e-07,3.28e-07,7.98e-08,4.104814
3120,108,1973,,,,3153800,,,1.30e-06,1.30e-06,3.17e-07,4.104814
3121,109,1973,,,,7483408,,,5.49e-07,5.49e-07,1.34e-07,4.104814
3122,110,1973,,,,46573,1.107e+08,,.0000881,.0000881,.0000215,4.104814
3123,111,1973,,,,44314,,,.0000926,.0000926,.0000226,4.104814
3124,112,1973,,,,33934872,1.025e+11,3015.221,1.21e-07,1.21e-07,2.95e-08,4.104814
3125,113,1973,,,,1308000,,,3.14e-06,3.14e-06,7.65e-07,4.104814
3126,114,1973,,,,927403,,,4.43e-06,4.43e-06,1.08e-06,4.104814
3127,115,1973,,,,2.912e+08,9.872e+11,3332.257,1.41e-08,1.41e-08,3.43e-09,4.104814
3128,116,1973,,,,2915019,,,1.41e-06,1.41e-06,3.43e-07,4.104814
3129,117,1973,,,,2480426,,,1.65e-06,1.65e-06,4.03e-07,4.104814
3130,118,1973,,,,1538882,1.065e+09,,2.67e-06,2.67e-06,6.50e-07,4.104814
3131,119,1973,,,,2338769,,,1.76e-06,1.76e-06,4.28e-07,4.104814
3132,120,1973,,,,107461,,,.0000382,.0000382,9.31e-06,4.104814
3133,121,1973,,,,3.087e+08,1.072e+12,3411.646,1.33e-08,1.33e-08,3.24e-09,4.104814
3134,122,1973,,,,3.315e+08,,,1.24e-08,1.24e-08,3.02e-09,4.104814
3135,123,1973,,,,3.312e+08,9.270e+10,,1.24e-08,1.24e-08,3.02e-09,4.104814
3136,124,1973,,,,22562,1.036e+09,,.0001819,.0001819,.0000443,4.104814
3137,125,1973,,,,13091000,5.628e+09,,3.14e-07,3.14e-07,7.64e-08,4.104814
3138,126,1973,,,,1.162e+09,5.456e+11,418.9442,3.53e-09,3.53e-09,8.61e-10,4.104814
3139,127,1973,,,,2.917e+09,2.395e+12,,1.41e-09,1.41e-09,3.43e-10,4.104814
3140,128,1973,,,,1098033,3.657e+08,492.5496,3.74e-06,3.74e-06,9.11e-07,4.104814
3141,129,1973,,,,3244438,,,1.27e-06,1.27e-06,3.08e-07,4.104814
3142,130,1973,,,,350450,1.094e+10,21548.73,.0000117,.0000117,2.85e-06,4.104814
3143,131,1973,,,,2415819,8.210e+09,,1.70e-06,1.70e-06,4.14e-07,4.104814
3144,132,1973,,,,252845,,,.0000162,.0000162,3.95e-06,4.104814
3145,133,1973,,,,16958091,1.709e+10,994.5959,2.42e-07,2.42e-07,5.90e-08,4.104814
3146,134,1973,,,,24440,2.081e+09,,.000168,.000168,.0000409,4.104814
3147,135,1973,,,,3175000,,,1.29e-06,1.29e-06,3.15e-07,4.104814
3148,136,1973,,,,7152391,3.257e+09,453.3537,5.74e-07,5.74e-07,1.40e-07,4.104814
3149,137,1973,,,,125780,,,.0000326,.0000326,7.95e-06,4.104814
3150,138,1973,,,,1.519e+08,4.183e+11,,2.70e-08,2.70e-08,6.58e-09,4.104814
3151,139,1973,,,,58155590,2.992e+11,5061.985,7.06e-08,7.06e-08,1.72e-08,4.104814
3152,140,1973,,,,23440,,,.0001751,.0001751,.0000427,4.104814
3153,141,1973,,,,2.586e+09,2.309e+12,,1.59e-09,1.59e-09,3.87e-10,4.104814
3154,142,1973,,,,1737547,,,2.36e-06,2.36e-06,5.76e-07,4.104814
3155,143,1973,,,,5989840,1.790e+09,,6.85e-07,6.85e-07,1.67e-07,4.104814
3156,144,1973,,,,302200,1.025e+09,3597.179,.0000136,.0000136,3.31e-06,4.104814
3157,145,1973,,,,29209751,,,1.41e-07,1.41e-07,3.42e-08,4.104814
3158,146,1973,,,,1.392e+08,2.065e+11,1461.384,2.95e-08,2.95e-08,7.19e-09,4.104814
3159,147,1973,,,,545254,,,7.53e-06,7.53e-06,1.83e-06,4.104814
3160,148,1973,,,,1397302,,,2.94e-06,2.94e-06,7.16e-07,4.104814
3161,149,1973,,,,14605,,,.0002811,.0002811,.0000685,4.104814
3162,150,1973,,,,10109853,,,4.06e-07,4.06e-07,9.89e-08,4.104814
3163,151,1973,,,,1253831,9.100e+08,705.4406,3.27e-06,3.27e-06,7.98e-07,4.104814
3164,152,1973,,,,864819.2,,,4.75e-06,4.75e-06,1.16e-06,4.104814
3165,153,1973,,,,4967159,9.973e+08,,8.26e-07,8.26e-07,2.01e-07,4.104814
3166,154,1973,,,,11741849,1.950e+10,1610.683,3.50e-07,3.50e-07,8.52e-08,4.104814
3167,156,1973,,,,2.343e+08,5.435e+12,23267.27,1.75e-08,1.75e-08,4.27e-09,4.104814
3168,157,1973,,,,855965,,,4.80e-06,4.80e-06,1.17e-06,4.104814
3169,158,1973,,,,124330,,,.000033,.000033,8.04e-06,4.104814
3170,159,1973,,,,4795926,1.741e+09,,8.56e-07,8.56e-07,2.09e-07,4.104814
3171,160,1973,,,,60285455,4.851e+10,,6.81e-08,6.81e-08,1.66e-08,4.104814
3172,161,1973,,,,2631065,4.826e+09,1677.437,1.56e-06,1.56e-06,3.80e-07,4.104814
3173,162,1973,,,,13439322,2.986e+11,22309.61,3.05e-07,3.05e-07,7.44e-08,4.104814
3174,163,1973,,,,1.836e+08,,,2.24e-08,2.24e-08,5.45e-09,4.104814
3175,164,1973,,,,3960612,1.087e+11,27128.32,1.04e-06,1.04e-06,2.52e-07,4.104814
3176,165,1973,,,,12323203,2.199e+09,,3.33e-07,3.33e-07,8.11e-08,4.104814
3177,166,1973,,,,2961300,,,1.39e-06,1.39e-06,3.38e-07,4.104814
3178,167,1973,,,,8.151e+08,1.468e+13,18046.64,5.04e-09,5.04e-09,1.23e-09,4.104814
3179,168,1973,,,,806989,3.895e+09,,5.09e-06,5.09e-06,1.24e-06,4.104814
3180,169,1973,,,,64299241,2.176e+10,340.9505,6.38e-08,6.38e-08,1.56e-08,4.104814
3181,170,1973,,,,1660811,5.378e+09,,2.47e-06,2.47e-06,6.02e-07,4.104814
3182,171,1973,,,,14347881,3.750e+10,2577.05,2.86e-07,2.86e-07,6.97e-08,4.104814
3183,172,1973,,,,39026975,3.580e+10,906.6653,1.05e-07,1.05e-07,2.56e-08,4.104814
3184,173,1973,,,,12045,,,.0003408,.0003408,.000083,4.104814
3185,174,1973,,,,2652585,2.495e+09,,1.55e-06,1.55e-06,3.77e-07,4.104814
3186,175,1973,,,,33357200,,,1.23e-07,1.23e-07,3.00e-08,4.104814
3187,176,1973,,,,2878785.6,2.892e+10,,1.43e-06,1.43e-06,3.47e-07,4.104814
3188,177,1973,,,,15603005,,,2.63e-07,2.63e-07,6.41e-08,4.104814
3189,178,1973,,,,8633100,8.045e+10,9369.292,4.75e-07,4.75e-07,1.16e-07,4.104814
3190,179,1973,,,,2671997,2.158e+09,,1.54e-06,1.54e-06,3.74e-07,4.104814
3191,180,1973,,,,122355,,,.0000335,.0000335,8.17e-06,4.104814
3192,181,1973,,,,142126,,,.0000289,.0000289,7.04e-06,4.104814
3193,182,1973,,,,20835681,,,1.97e-07,1.97e-07,4.80e-08,4.104814
3194,183,1973,,,,1.327e+08,,,3.09e-08,3.09e-08,7.54e-09,4.104814
3195,184,1973,,,,4102262,8.651e+08,209.0211,1.00e-06,1.00e-06,2.44e-07,4.104814
3196,185,1973,,,,7.661e+08,2.051e+11,266.8949,5.36e-09,5.36e-09,1.31e-09,4.104814
3197,186,1973,,,,6654009,1.125e+11,,6.17e-07,6.17e-07,1.50e-07,4.104814
3198,187,1973,,,,11283574,6.110e+09,399.933,3.64e-07,3.64e-07,8.86e-08,4.104814
3199,188,1973,,,,4625876,3.359e+09,706.4809,8.87e-07,8.87e-07,2.16e-07,4.104814
3200,189,1973,,,,2193000,1.384e+10,,1.87e-06,1.87e-06,4.56e-07,4.104814
3201,190,1973,,,,179354,,,.0000229,.0000229,5.58e-06,4.104814
3202,191,1973,,,,2695784,1.152e+09,419.199,1.52e-06,1.52e-06,3.71e-07,4.104814
3203,192,1973,,,,4038088,9.314e+09,2282.676,1.02e-06,1.02e-06,2.48e-07,4.104814
3204,193,1973,,,,19464,4.283e+08,,.0002109,.0002109,.0000514,4.104814
3205,194,1973,,,,3526527,,,1.16e-06,1.16e-06,2.84e-07,4.104814
3206,195,1973,,,,7395536.3,,,5.55e-07,5.55e-07,1.35e-07,4.104814
3207,196,1973,,,,3.149e+08,2.760e+11,,1.30e-08,1.30e-08,3.18e-09,4.104814
3208,197,1973,,,,3.152e+08,2.762e+11,,1.30e-08,1.30e-08,3.17e-09,4.104814
3209,198,1973,,,,79038,,,.0000519,.0000519,.0000127,4.104814
3210,199,1973,,,,369777,,,.0000111,.0000111,2.70e-06,4.104814
3211,200,1973,,,,4641445,,,8.84e-07,8.84e-07,2.15e-07,4.104814
3212,201,1973,,,,1766697,,,2.32e-06,2.32e-06,5.66e-07,4.104814
3213,202,1973,,,,8136312,1.878e+11,23023.81,5.05e-07,5.05e-07,1.23e-07,4.104814
3214,203,1973,,,,486656,5.133e+08,,8.43e-06,8.43e-06,2.05e-06,4.104814
3215,204,1973,,,,57284,2.660e+08,,.0000717,.0000717,.0000175,4.104814
3216,205,1973,,,,7066474,5.426e+09,,5.81e-07,5.81e-07,1.42e-07,4.104814
3217,206,1973,,,,6132,,,.0006694,.0006694,.0001631,4.104814
3218,207,1973,,,,3908721,1.655e+09,301.3988,1.05e-06,1.05e-06,2.56e-07,4.104814
3219,208,1973,,,,2303345,1.069e+09,449.8698,1.78e-06,1.78e-06,4.34e-07,4.104814
3220,209,1973,,,,40162277,2.595e+10,639.4698,1.02e-07,1.02e-07,2.49e-08,4.104814
3221,210,1973,,,,3212446,,,1.28e-06,1.28e-06,3.11e-07,4.104814
3222,211,1973,,,,2385039,,,1.72e-06,1.72e-06,4.19e-07,4.104814
3223,213,1973,,,,86985,,,.0000472,.0000472,.0000115,4.104814
3224,214,1973,,,,982594,6.541e+09,6317.27,4.18e-06,4.18e-06,1.02e-06,4.104814
3225,215,1973,,,,5388708.9,7.308e+09,1292.436,7.62e-07,7.62e-07,1.86e-07,4.104814
3226,216,1973,,,,37366922,1.277e+11,,1.10e-07,1.10e-07,2.68e-08,4.104814
3227,217,1973,,,,7538,,,.0005445,.0005445,.0001327,4.104814
3228,218,1973,,,,14983047,,,2.74e-07,2.74e-07,6.67e-08,4.104814
3229,219,1973,,,,10256553,,,4.00e-07,4.00e-07,9.75e-08,4.104814
3230,220,1973,,,,48126562,,,8.53e-08,8.53e-08,2.08e-08,4.104814
3231,221,1973,,,,1.424e+09,1.764e+12,,2.88e-09,2.88e-09,7.02e-10,4.104814
3232,222,1973,,,,2822306,9.054e+09,2946.86,1.45e-06,1.45e-06,3.54e-07,4.104814
3233,223,1973,,,,2.119e+08,4.984e+12,23630.97,1.94e-08,1.94e-08,4.72e-09,4.104814
3234,224,1973,,,,13161372,,,3.12e-07,3.12e-07,7.60e-08,4.104814
3235,225,1973,,,,93516,1.650e+08,,.0000439,.0000439,.0000107,4.104814
3236,226,1973,,,,11881567,8.115e+10,,3.45e-07,3.45e-07,8.42e-08,4.104814
3237,227,1973,,,,84000,,,.0000489,.0000489,.0000119,4.104814
3238,228,1973,,,,45824811,,,8.96e-08,8.96e-08,2.18e-08,4.104814
3239,229,1973,,,,93761,,,.0000438,.0000438,.0000107,4.104814
3240,230,1973,,,,839741.27,,,4.89e-06,4.89e-06,1.19e-06,4.104814
3241,231,1973,,,,3.916e+09,1.805e+13,4624.529,1.05e-09,1.05e-09,2.55e-10,4.104814
3242,232,1973,,,,148889,,,.0000276,.0000276,6.72e-06,4.104814
3243,233,1973,,,,6394922,,,6.42e-07,6.42e-07,1.56e-07,4.104814
3244,234,1973,,,,23655908,1.171e+11,4786.411,1.74e-07,1.74e-07,4.23e-08,4.104814
3245,236,1973,,,,4638227,4.519e+09,899.7479,8.85e-07,8.85e-07,2.16e-07,4.104814
3246,237,1973,,,,5768337,4.101e+09,,7.12e-07,7.12e-07,1.73e-07,4.104814
3247,339,1973,,,,3917741,,,1.05e-06,1.05e-06,2.55e-07,4.104814
3248,345,1973,,,,653367,,,6.28e-06,6.28e-06,1.53e-06,4.104814
3249,1,1974,,,,60525,,,.0000571,.0000571,.0000165,3.454942
3250,3,1974,,,,12273589,,,2.81e-07,2.81e-07,8.15e-08,3.454942
3251,4,1974,,,,6475333,,,5.34e-07,5.34e-07,1.54e-07,3.454942
3252,5,1974,,,,2367499,,,1.46e-06,1.46e-06,4.22e-07,3.454942
3253,7,1974,,,,452848,,,7.63e-06,7.63e-06,2.21e-06,3.454942
3254,8,1974,,,,25646533,1.079e+11,4226.305,1.35e-07,1.35e-07,3.90e-08,3.454942
3255,9,1974,,,,2766495,,,1.25e-06,1.25e-06,3.61e-07,3.454942
3256,10,1974,,,,29491,,,.0001172,.0001172,.0000339,3.454942
3257,11,1974,,,,68655,,,.0000503,.0000503,.0000146,3.454942
3258,12,1974,,,,13723000,2.609e+11,18912.77,2.52e-07,2.52e-07,7.29e-08,3.454942
3259,13,1974,,,,7599038,1.472e+11,19236.4,4.55e-07,4.55e-07,1.32e-07,3.454942
3260,14,1974,,,,5596160,,,6.17e-07,6.17e-07,1.79e-07,3.454942
3261,15,1974,,,,3623852,6.422e+08,,9.53e-07,9.53e-07,2.76e-07,3.454942
3262,16,1974,,,,9772419,2.002e+11,20598.84,3.54e-07,3.54e-07,1.02e-07,3.454942
3263,17,1974,,,,3184547,1.436e+09,452.7382,1.08e-06,1.08e-06,3.14e-07,3.454942
3264,18,1974,,,,6040044,1.369e+09,225.8987,5.72e-07,5.72e-07,1.66e-07,3.454942
3265,19,1974,,,,70883201,1.707e+10,241.4139,4.87e-08,4.87e-08,1.41e-08,3.454942
3266,20,1974,,,,8678745,,,3.98e-07,3.98e-07,1.15e-07,3.454942
3267,21,1974,,,,252139,,,.0000137,.0000137,3.97e-06,3.454942
3268,22,1974,,,,185097,2.828e+09,,.0000187,.0000187,5.40e-06,3.454942
3269,23,1974,,,,3882935,,,8.90e-07,8.90e-07,2.58e-07,3.454942
3270,24,1974,,,,9317584,,,3.71e-07,3.71e-07,1.07e-07,3.454942
3271,25,1974,,,,131306,2.020e+08,,.0000263,.0000263,7.62e-06,3.454942
3272,26,1974,,,,53400,2.160e+09,,.0000647,.0000647,.0000187,3.454942
3273,27,1974,,,,4653409,4.714e+09,1060.796,7.42e-07,7.42e-07,2.15e-07,3.454942
3274,28,1974,,,,1.057e+08,3.533e+11,3316.932,3.27e-08,3.27e-08,9.46e-09,3.454942
3275,29,1974,,,,244453,2.172e+09,,.0000141,.0000141,4.09e-06,3.454942
3276,30,1974,,,,154387,5.085e+09,,.0000224,.0000224,6.48e-06,3.454942
3277,31,1974,,,,336802,,,.0000103,.0000103,2.97e-06,3.454942
3278,32,1974,,,,793164,9.524e+08,,4.36e-06,4.36e-06,1.26e-06,3.454942
3279,33,1974,,,,1975917,9.567e+08,,1.75e-06,1.75e-06,5.06e-07,3.454942
3280,34,1974,,,,22774087,4.651e+11,20117.32,1.52e-07,1.52e-07,4.39e-08,3.454942
3281,35,1974,,,,6341405,,,5.45e-07,5.45e-07,1.58e-07,3.454942
3282,36,1974,,,,125680,,,.0000275,.0000275,7.96e-06,3.454942
3283,37,1974,,,,10266278,2.990e+10,2856.01,3.37e-07,3.37e-07,9.74e-08,3.454942
3284,38,1974,,,,9.004e+08,1.451e+11,,3.84e-09,3.84e-09,1.11e-09,3.454942
3285,39,1974,,,,6307936,9.151e+09,1389.58,5.48e-07,5.48e-07,1.59e-07,3.454942
3286,40,1974,,,,7529704,5.737e+09,660.5544,4.59e-07,4.59e-07,1.33e-07,3.454942
3287,41,1974,,,,1508000,1.989e+09,1651.99,2.29e-06,2.29e-06,6.63e-07,3.454942
3288,42,1974,,,,23452703,4.995e+10,2097.126,1.47e-07,1.47e-07,4.26e-08,3.454942
3289,43,1974,,,,253302,,,.0000136,.0000136,3.95e-06,3.454942
3290,44,1974,,,,308699,,,.0000112,.0000112,3.24e-06,3.454942
3291,45,1974,,,,2002358,5.809e+09,2833.272,1.73e-06,1.73e-06,4.99e-07,3.454942
3292,46,1974,,,,9315458,2.008e+10,2113.298,3.71e-07,3.71e-07,1.07e-07,3.454942
3293,47,1974,,,,11494,,,.0003006,.0003006,.000087,3.454942
3294,48,1974,,,,642335,,,5.38e-06,5.38e-06,1.56e-06,3.454942
3295,49,1974,,,,9988459,,,3.46e-07,3.46e-07,1.00e-07,3.454942
3296,50,1974,,,,78967433,1.505e+12,19126.04,4.38e-08,4.38e-08,1.27e-08,3.454942
3297,51,1974,,,,205197,,,.0000168,.0000168,4.87e-06,3.454942
3298,52,1974,,,,71811,,,.0000481,.0000481,.0000139,3.454942
3299,53,1974,,,,5045297,1.349e+11,26862.46,6.85e-07,6.85e-07,1.98e-07,3.454942
3300,54,1974,,,,5038976,9.229e+09,1829.725,6.86e-07,6.86e-07,1.98e-07,3.454942
3301,55,1974,,,,16374671,3.584e+10,2174.316,2.11e-07,2.11e-07,6.11e-08,3.454942
3302,56,1974,,,,1.229e+09,2.993e+11,,2.81e-09,2.81e-09,8.13e-10,3.454942
3303,57,1974,,,,1.414e+09,2.746e+12,1955.829,2.44e-09,2.44e-09,7.07e-10,3.454942
3304,58,1974,,,,2.056e+08,,,1.68e-08,1.68e-08,4.86e-09,3.454942
3305,59,1974,,,,7.615e+08,8.221e+12,10726.41,4.54e-09,4.54e-09,1.31e-09,3.454942
3306,60,1974,,,,6741417,1.506e+10,2169.584,5.12e-07,5.12e-07,1.48e-07,3.454942
3307,61,1974,,,,39533995,1.673e+10,415.9001,8.74e-08,8.74e-08,2.53e-08,3.454942
3308,62,1974,,,,2.885e+08,5.133e+12,17716.07,1.20e-08,1.20e-08,3.47e-09,3.454942
3309,63,1974,,,,1997553,,,1.73e-06,1.73e-06,5.01e-07,3.454942
3310,64,1974,,,,35154338,4.939e+11,14035.71,9.83e-08,9.83e-08,2.84e-08,3.454942
3311,65,1974,,,,1418169,,,2.44e-06,2.44e-06,7.05e-07,3.454942
3312,66,1974,,,,31856458,,,1.08e-07,1.08e-07,3.14e-08,3.454942
3313,67,1974,,,,4690574,8.718e+10,18400.3,7.37e-07,7.37e-07,2.13e-07,3.454942
3314,68,1974,,,,565386,1.499e+09,,6.11e-06,6.11e-06,1.77e-06,3.454942
3315,69,1974,,,,53666947,1.099e+12,20638.96,6.44e-08,6.44e-08,1.86e-08,3.454942
3316,70,1974,,,,40116,,,.0000861,.0000861,.0000249,3.454942
3317,71,1974,,,,62477,,,.0000553,.0000553,.000016,3.454942
3318,72,1974,,,,635318,5.100e+09,7575.384,5.44e-06,5.44e-06,1.57e-06,3.454942
3319,73,1974,,,,56229974,1.045e+12,18938.56,6.14e-08,6.14e-08,1.78e-08,3.454942
3320,74,1974,,,,4279500,8.492e+09,,8.07e-07,8.07e-07,2.34e-07,3.454942
3321,75,1974,,,,9604475,4.850e+09,,3.60e-07,3.60e-07,1.04e-07,3.454942
3322,77,1974,,,,4331801,,,7.98e-07,7.98e-07,2.31e-07,3.454942
3323,78,1974,,,,505512,1.961e+08,381.1201,6.83e-06,6.83e-06,1.98e-06,3.454942
3324,79,1974,,,,761613,3.056e+08,,4.54e-06,4.54e-06,1.31e-06,3.454942
3325,80,1974,,,,249567,,,.0000138,.0000138,4.01e-06,3.454942
3326,81,1974,,,,8962022,1.118e+11,12827.84,3.86e-07,3.86e-07,1.12e-07,3.454942
3327,82,1974,,,,93151,,,.0000371,.0000371,.0000107,3.454942
3328,83,1974,,,,49500,8.858e+08,,.0000698,.0000698,.0000202,3.454942
3329,84,1974,,,,6035549,1.066e+10,1739.415,5.72e-07,5.72e-07,1.66e-07,3.454942
3330,85,1974,,,,91381,,,.0000378,.0000378,.0000109,3.454942
3331,86,1974,,,,743984,6.627e+08,,4.64e-06,4.64e-06,1.34e-06,3.454942
3332,87,1974,,,,1.008e+09,1.581e+13,15763.08,3.43e-09,3.43e-09,9.92e-10,3.454942
3333,88,1974,,,,4334200,3.014e+10,,7.97e-07,7.97e-07,2.31e-07,3.454942
3334,89,1974,,,,3015607,3.040e+09,992.7629,1.15e-06,1.15e-06,3.32e-07,3.454942
3335,90,1974,,,,2.313e+08,1.035e+11,,1.49e-08,1.49e-08,4.32e-09,3.454942
3336,91,1974,,,,4497000,,,7.68e-07,7.68e-07,2.22e-07,3.454942
3337,92,1974,,,,5051633,,,6.84e-07,6.84e-07,1.98e-07,3.454942
3338,93,1974,,,,10478720,6.157e+10,5807.856,3.30e-07,3.30e-07,9.54e-08,3.454942
3339,94,1974,,,,1.261e+08,5.203e+10,403.4352,2.74e-08,2.74e-08,7.93e-09,3.454942
3340,96,1974,,,,6.080e+08,1.603e+11,262.694,5.68e-09,5.68e-09,1.64e-09,3.454942
3341,97,1974,,,,3137500,,,1.10e-06,1.10e-06,3.19e-07,3.454942
3342,98,1974,,,,31918360,9.030e+10,2822.753,1.08e-07,1.08e-07,3.13e-08,3.454942
3343,99,1974,,,,11312304,,,3.05e-07,3.05e-07,8.84e-08,3.454942
3344,100,1974,,,,215209,5.747e+09,26539.99,.0000161,.0000161,4.65e-06,3.454942
3345,101,1974,,,,3377000,3.873e+10,,1.02e-06,1.02e-06,2.96e-07,3.454942
3346,102,1974,,,,55110868,9.402e+11,17001.63,6.27e-08,6.27e-08,1.81e-08,3.454942
3347,103,1974,,,,1985852.5,,,1.74e-06,1.74e-06,5.04e-07,3.454942
3348,104,1974,,,,1747710.4,,,1.98e-06,1.98e-06,5.72e-07,3.454942
3349,105,1974,,,,1.102e+08,1.916e+12,17375.85,3.14e-08,3.14e-08,9.08e-09,3.454942
3350,106,1974,,,,13950987,,,2.48e-07,2.48e-07,7.17e-08,3.454942
3351,107,1974,,,,12997438,6.378e+09,474.202,2.66e-07,2.66e-07,7.69e-08,3.454942
3352,108,1974,,,,3223900,,,1.07e-06,1.07e-06,3.10e-07,3.454942
3353,109,1974,,,,7567314,,,4.57e-07,4.57e-07,1.32e-07,3.454942
3354,110,1974,,,,47446,1.608e+08,,.0000728,.0000728,.0000211,3.454942
3355,111,1974,,,,44327,,,.0000779,.0000779,.0000226,3.454942
3356,112,1974,,,,34605864,1.099e+11,3172.965,9.98e-08,9.98e-08,2.89e-08,3.454942
3357,113,1974,,,,1339000,,,2.58e-06,2.58e-06,7.47e-07,3.454942
3358,114,1974,,,,988328,,,3.50e-06,3.50e-06,1.01e-06,3.454942
3359,115,1974,,,,2.985e+08,1.053e+12,3484.811,1.16e-08,1.16e-08,3.35e-09,3.454942
3360,116,1974,,,,2986320,,,1.16e-06,1.16e-06,3.35e-07,3.454942
3361,117,1974,,,,2535503,,,1.36e-06,1.36e-06,3.94e-07,3.454942
3362,118,1974,,,,1582584,1.116e+09,,2.18e-06,2.18e-06,6.32e-07,3.454942
3363,119,1974,,,,2433719,,,1.42e-06,1.42e-06,4.11e-07,3.454942
3364,120,1974,,,,108534,,,.0000318,.0000318,9.21e-06,3.454942
3365,121,1974,,,,3.163e+08,1.138e+12,3565.796,1.09e-08,1.09e-08,3.16e-09,3.454942
3366,122,1974,,,,3.392e+08,,,1.02e-08,1.02e-08,2.95e-09,3.454942
3367,123,1974,,,,3.390e+08,9.794e+10,,1.02e-08,1.02e-08,2.95e-09,3.454942
3368,124,1974,,,,22984,1.053e+09,,.0001503,.0001503,.0000435,3.454942
3369,125,1974,,,,13284000,5.844e+09,,2.60e-07,2.60e-07,7.53e-08,3.454942
3370,126,1974,,,,1.189e+09,5.728e+11,425.0257,2.91e-09,2.91e-09,8.41e-10,3.454942
3371,127,1974,,,,2.983e+09,2.539e+12,,1.16e-09,1.16e-09,3.35e-10,3.454942
